Time,RPM,MPH,Throttle,Load,Fuel Status,Coolant Temp,Intake Temp,Air Temp
19:9:14.216262,792,0.0,13.7254901961,38.8235294118,0200,3420155913,118,116
19:9:14.580182,800,0.0,13.7254901961,37.6470588235,0200,3420155913,118,116
19:9:14.937664,789,0.0,13.7254901961,38.8235294118,0200,3420155913,118,116
19:9:15.325167,792,0.0,13.7254901961,38.8235294118,0200,3420155913,118,116
19:9:15.679245,781,0.0,13.7254901961,38.8235294118,0200,3420155913,118,116
19:9:16.44696,789,0.0,13.7254901961,38.8235294118,0200,3420155913,116,118
19:9:16.484761,792,0.0,13.7254901961,38.8235294118,0200,3420155913,118,116
19:9:16.872441,792,0.0,14.1176470588,38.8235294118,0200,3420155913,116,118
19:9:17.223266,792,0.0,14.1176470588,38.8235294118,0200,3420155913,118,116
19:9:17.574417,796,0.0,13.7254901961,38.8235294118,0200,3420155913,118,116
19:9:17.949711,796,0.0,13.7254901961,40.0,0200,3420155913,118,118
19:9:18.303040,807,0.0,13.7254901961,38.8235294118,0200,3450354904,116,118
19:9:18.676270,800,0.0,13.7254901961,38.8235294118,0200,3450354904,116,116
19:9:19.43278,796,0.0,13.7254901961,38.8235294118,0200,3450354904,118,116
19:9:19.398547,785,0.0,13.7254901961,38.8235294118,0200,3450354904,116,118
19:9:19.827852,785,0.0,13.7254901961,38.8235294118,0200,3450354904,116,118
19:9:20.170981,796,0.0,13.7254901961,37.6470588235,0200,3450354904,116,116
19:9:20.510299,781,0.0,13.7254901961,38.8235294118,0200,3450354904,116,118
19:9:20.919205,792,0.0,13.7254901961,37.6470588235,0200,3450354904,116,118
19:9:21.314536,786,0.0,13.7254901961,37.6470588235,0200,3450354904,118,116
19:9:21.665891,792,0.0,13.7254901961,37.6470588235,0200,3450354904,116,116
19:9:22.104269,796,0.0,13.7254901961,38.8235294118,0200,3450354904,116,116
19:9:22.468886,800,0.0,13.7254901961,38.8235294118,0200,3450354904,116,118
19:9:22.810110,804,0.0,13.7254901961,38.8235294118,0200,3450354904,118,118
19:9:23.191464,804,0.0,13.7254901961,38.8235294118,0200,3450354904,118,116
19:9:23.555986,802,0.0,13.7254901961,38.8235294118,0200,3450354904,116,116
19:9:23.892075,797,0.0,13.7254901961,38.8235294118,0200,3450354904,116,118
19:9:24.270000,800,0.0,13.7254901961,38.8235294118,0200,3450354904,118,116
19:9:24.659733,792,0.0,13.7254901961,38.8235294118,0200,3450354904,118,116
19:9:25.8521,789,0.0,13.7254901961,38.8235294118,0200,3450354904,118,118
19:9:25.358656,789,0.0,13.7254901961,38.8235294118,0200,3480553893,118,118
19:9:25.712703,789,0.0,13.7254901961,38.8235294118,0200,3450354904,118,118
19:9:26.62253,785,0.0,13.7254901961,37.6470588235,0200,3480553895,116,118
19:9:26.410141,789,0.0,13.7254901961,37.6470588235,0200,3480553895,116,116
19:9:26.811537,785,0.0,13.7254901961,37.6470588235,0200,3480553895,116,116
19:9:27.175669,785,0.0,13.7254901961,38.8235294118,0200,3480553895,116,118
19:9:27.604144,792,0.0,13.7254901961,38.8235294118,0200,3480553895,118,116
19:9:27.938301,789,0.0,13.7254901961,38.8235294118,0200,3480553895,116,118
19:9:28.279853,792,0.0,13.7254901961,38.8235294118,0200,3480553895,118,118
19:9:28.657235,792,0.0,13.7254901961,38.8235294118,0200,3480553895,116,116
19:9:29.36978,792,0.0,13.7254901961,38.8235294118,0200,3480553895,118,118
19:9:29.374285,796,0.0,13.7254901961,38.8235294118,0200,3480553895,116,118
19:9:29.795641,805,0.0,13.7254901961,37.6470588235,0200,3480553895,118,118
19:9:30.171943,792,0.0,13.7254901961,38.8235294118,0200,3480553895,116,118
19:9:30.508913,792,0.0,13.7254901961,37.6470588235,0200,3480553895,118,118
19:9:30.890650,792,0.0,13.7254901961,37.6470588235,0200,3480553895,116,118
19:9:31.263743,796,0.0,13.7254901961,38.8235294118,0200,3480553895,118,118
19:9:31.608055,789,0.0,13.7254901961,37.6470588235,0200,3480553895,118,118
19:9:31.969117,785,0.0,13.7254901961,38.8235294118,0200,3480553895,116,118
19:9:32.307106,789,0.0,13.7254901961,38.8235294118,0200,3480553895,116,118
19:9:32.638532,792,0.0,13.7254901961,38.8235294118,0200,3480553895,118,118
19:9:33.40201,785,0.0,13.7254901961,37.6470588235,0200,3480553895,116,116
19:9:33.414420,792,0.0,13.7254901961,38.8235294118,0200,3480553895,116,116
19:9:33.784081,800,0.0,13.7254901961,38.8235294118,0200,3480553895,118,116
19:9:34.166662,797,0.0,13.7254901961,37.6470588235,0200,3510752883,118,116
19:9:34.547472,792,0.0,13.7254901961,38.8235294118,0200,3480553896,116,116
19:9:34.904153,798,0.0,13.7254901961,37.6470588235,0200,3480553896,116,118
19:9:35.312983,789,0.0,13.7254901961,38.8235294118,0200,3510752883,118,118
19:9:35.680888,785,0.0,13.7254901961,38.8235294118,0200,3510752885,116,116
19:9:36.26644,800,0.0,13.7254901961,37.6470588235,0200,3510752885,116,116
19:9:36.441922,800,0.0,13.7254901961,37.6470588235,0200,3510752885,118,118
19:9:36.833997,792,0.0,13.7254901961,37.6470588235,0200,3510752885,118,118
19:9:37.175298,793,0.0,13.7254901961,38.8235294118,0200,3510752885,118,118
19:9:37.516225,797,0.0,13.7254901961,37.6470588235,0200,3510752885,116,118
19:9:37.942184,792,0.0,13.7254901961,37.6470588235,0200,3510752885,118,116
19:9:38.284717,792,0.0,13.7254901961,37.6470588235,0200,3510752885,116,118
19:9:38.694117,787,0.0,13.7254901961,37.6470588235,0200,3510752885,116,118
19:9:39.56073,789,0.0,13.7254901961,37.6470588235,0200,3510752885,116,118
19:9:39.389032,792,0.0,13.7254901961,37.6470588235,0200,3510752885,118,116
19:9:39.762697,789,0.0,13.7254901961,37.6470588235,0200,3510752885,118,118
19:9:40.154743,792,0.0,13.7254901961,37.6470588235,0200,3510752885,118,116
19:9:40.499219,792,0.0,13.7254901961,37.6470588235,0200,3510752885,116,116
19:9:40.916122,800,0.0,13.7254901961,37.6470588235,0200,3510752885,116,118
19:9:41.258740,790,0.0,13.7254901961,37.6470588235,0200,3540951876,116,116
19:9:41.606622,792,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:42.31718,781,0.0,13.7254901961,37.6470588235,0200,3540951876,116,116
19:9:42.413100,789,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:42.754661,792,0.0,13.7254901961,36.862745098,0200,3540951876,116,118
19:9:43.167223,792,0.0,13.7254901961,37.6470588235,0200,3540951876,116,118
19:9:43.508597,789,0.0,13.7254901961,37.6470588235,0200,3540951876,116,118
19:9:43.864921,799,0.0,13.7254901961,37.6470588235,0200,3540951876,116,116
19:9:44.305057,791,0.0,13.7254901961,37.6470588235,0200,3540951876,116,116
19:9:44.692123,796,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:45.49806,789,0.0,13.7254901961,37.6470588235,0200,3540951876,116,118
19:9:45.445818,796,0.0,13.7254901961,37.6470588235,0200,3540951876,116,118
19:9:45.790600,796,0.0,13.7254901961,37.6470588235,0200,3540951876,118,116
19:9:46.130145,792,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:46.502659,785,0.0,13.7254901961,37.6470588235,0200,3540951876,118,116
19:9:46.839070,795,0.0,13.7254901961,37.6470588235,0200,3540951876,116,118
19:9:47.177766,792,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:47.539445,800,0.0,13.7254901961,36.862745098,0200,3540951876,116,116
19:9:47.902828,792,0.0,13.7254901961,37.6470588235,0200,3540951876,116,116
19:9:48.256444,786,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:48.635346,800,0.0,13.7254901961,36.862745098,0200,3540951876,118,116
19:9:48.981414,800,0.0,13.7254901961,37.6470588235,0200,3540951876,118,118
19:9:49.328763,792,0.0,13.7254901961,37.6470588235,0200,3540951878,118,118
19:9:49.722896,790,0.0,13.7254901961,36.862745098,0200,3571150866,116,116
19:9:50.129754,789,0.0,13.7254901961,35.6862745098,0200,3571150866,118,116
19:9:50.475606,781,0.0,13.7254901961,36.862745098,0200,3571150866,118,116
19:9:50.877804,785,0.0,13.7254901961,36.862745098,0200,3571150866,116,116
19:9:51.249318,790,0.0,13.7254901961,36.862745098,0200,3571150866,118,116
19:9:51.590686,785,0.0,13.7254901961,37.6470588235,0200,3571150866,118,118
19:9:51.971791,789,0.0,13.7254901961,37.6470588235,0200,3571150866,116,118
19:9:52.310241,789,0.0,13.7254901961,36.862745098,0200,3571150866,118,118
19:9:52.642282,789,0.0,13.7254901961,37.6470588235,0200,3571150866,118,116
19:9:52.986155,796,0.0,13.7254901961,36.862745098,0200,3571150866,118,116
19:9:53.359367,792,0.0,13.7254901961,37.6470588235,0200,3571150866,116,116
19:9:53.708455,792,0.0,13.7254901961,37.6470588235,0200,3571150866,118,116
19:9:54.110643,793,0.0,13.7254901961,37.6470588235,0200,3571150866,118,118
19:9:54.462469,796,0.0,13.7254901961,37.6470588235,0200,3571150866,118,118
19:9:54.809583,792,0.0,13.7254901961,36.862745098,0200,3571150866,118,118
19:9:55.191706,792,0.0,13.7254901961,37.6470588235,0200,3571150866,116,118
19:9:55.533641,792,0.0,13.7254901961,37.6470588235,0200,3571150866,116,118
19:9:55.877345,800,0.0,13.7254901961,37.6470588235,0200,3571150866,116,118
19:9:56.233754,804,0.0,13.7254901961,37.6470588235,0200,3571150866,118,118
19:9:56.608566,800,0.0,13.7254901961,37.6470588235,0200,3571150868,118,118
19:9:56.951407,796,0.0,13.7254901961,37.6470588235,0200,3571150868,118,118
19:9:57.352488,796,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:9:57.694576,796,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:9:58.74346,789,0.0,13.7254901961,37.6470588235,0200,3601349857,118,116
19:9:58.450563,794,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:9:58.820106,796,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:9:59.170504,800,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:9:59.553125,804,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:9:59.977684,800,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:10:0.325995,800,0.0,13.7254901961,36.862745098,0200,3601349857,118,118
19:10:0.703164,792,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:10:1.73309,800,0.0,13.7254901961,36.862745098,0200,3601349857,118,118
19:10:1.416644,798,0.0,13.7254901961,36.862745098,0200,3601349857,118,118
19:10:1.863887,789,0.0,13.7254901961,36.862745098,0200,3601349857,118,118
19:10:2.249971,785,0.0,13.7254901961,37.6470588235,0200,3601349857,116,118
19:10:2.628252,796,0.0,13.7254901961,36.862745098,0200,3601349857,118,118
19:10:3.56264,789,0.0,13.7254901961,37.6470588235,0200,3601349857,118,118
19:10:3.403277,792,0.0,13.7254901961,36.862745098,0200,3631548846,118,118
19:10:3.742268,792,0.0,13.7254901961,36.862745098,0200,3631548848,118,116
19:10:4.146931,800,0.0,13.7254901961,36.862745098,0200,3631548848,118,118
19:10:4.517769,796,0.0,13.7254901961,36.862745098,0200,3631548848,118,118
19:10:4.851538,796,0.0,13.7254901961,36.862745098,0200,3631548848,118,118
19:10:5.253469,789,0.0,13.7254901961,37.6470588235,0200,3631548848,118,118
19:10:5.632731,796,0.0,13.7254901961,36.862745098,0200,3631548848,118,118
19:10:5.982335,796,0.0,13.7254901961,36.862745098,0200,3631548848,118,118
19:10:6.333494,773,0.0,14.1176470588,40.0,0200,3631548848,118,118
19:10:6.662884,785,0.0,14.1176470588,40.7843137255,0200,3631548848,118,118
19:10:7.6734,748,0.0,13.3333333333,40.0,0200,3631548848,118,118
19:10:7.448614,632,0.0,13.3333333333,40.0,0200,3631548848,118,118
19:10:7.784966,582,0.0,13.3333333333,40.7843137255,0200,3631548848,118,118
19:10:8.123763,589,0.0,13.3333333333,42.7450980392,0200,3631548848,118,118
19:10:8.510545,597,0.0,13.3333333333,41.9607843137,0200,3631548848,118,118
19:10:8.879025,605,0.0,13.3333333333,41.9607843137,0200,3631548848,118,118
19:10:9.228772,656,0.0,13.3333333333,40.7843137255,0200,3631548848,118,118
19:10:9.640001,648,0.0,13.3333333333,40.7843137255,0200,3631548848,118,118
19:10:10.10040,640,0.0,13.3333333333,40.7843137255,0200,3631548848,118,118
19:10:10.343643,644,0.0,13.3333333333,40.0,0200,3631548848,118,118
19:10:10.791331,640,0.0,13.3333333333,40.0,0200,3631548848,118,118
19:10:11.160728,636,0.0,13.3333333333,40.7843137255,0200,3631548848,118,118
19:10:11.508610,640,0.0,13.3333333333,40.7843137255,0200,3631548848,118,118
19:10:11.884275,640,0.0,13.3333333333,40.0,0200,3661747836,118,118
19:10:12.243814,621,0.0,13.3333333333,41.9607843137,0200,3661747836,118,118
19:10:12.589350,614,0.0,13.3333333333,42.7450980392,0200,3661747838,118,118
19:10:13.17035,613,0.0,13.3333333333,43.9215686275,0200,3661747838,118,118
19:10:13.346705,621,0.0,13.3333333333,42.7450980392,0200,3661747838,118,118
19:10:13.690072,628,0.0,13.3333333333,42.7450980392,0200,3661747838,118,118
19:10:14.45442,640,0.0,13.3333333333,42.7450980392,0200,3661747838,118,118
19:10:14.445088,640,0.0,13.7254901961,42.7450980392,0200,3661747838,118,118
19:10:14.783721,636,0.0,13.7254901961,42.7450980392,0200,3661747838,118,118
19:10:15.153832,641,0.0,13.3333333333,42.7450980392,0200,3661747838,118,118
19:10:15.526793,648,0.0,13.7254901961,42.7450980392,0200,3661747838,118,118
19:10:15.901796,652,0.0,13.7254901961,42.7450980392,0200,3661747838,118,118
19:10:16.302858,660,0.0,13.3333333333,42.7450980392,0200,3661747838,118,118
19:10:16.673916,648,0.0,13.3333333333,41.9607843137,0200,3661747838,118,118
19:10:17.13828,640,0.0,13.3333333333,41.9607843137,0200,3661747838,118,118
19:10:17.400764,640,0.0,13.3333333333,41.9607843137,0200,3661747838,118,118
19:10:17.765019,633,0.0,13.3333333333,41.9607843137,0200,3661747838,118,118
19:10:18.131772,630,0.0,14.5098039216,43.9215686275,0200,3661747838,118,118
19:10:18.539537,687,0.0,13.7254901961,46.6666666667,0200,3661747838,118,118
19:10:18.882215,821,0.0,13.7254901961,40.0,0200,3661747838,118,118
19:10:19.225279,800,0.0,13.7254901961,37.6470588235,0200,3661747838,118,118
19:10:19.576644,792,0.0,13.7254901961,37.6470588235,0200,3661747838,118,118
19:10:19.936085,777,0.0,13.7254901961,36.862745098,0200,3661747838,118,118
19:10:20.272957,765,0.0,13.7254901961,36.862745098,0200,3661747838,118,118
19:10:20.653429,775,0.0,13.7254901961,36.862745098,0200,3691946827,118,118
19:10:20.994994,783,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:21.333761,781,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:21.733505,784,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:22.123383,789,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:22.471558,789,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:22.846375,792,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:23.186853,792,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:23.520194,796,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:23.932238,789,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:24.275657,789,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:24.625689,789,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:25.34527,781,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:25.380187,789,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:25.728707,785,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:26.161860,800,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:26.516545,808,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:26.878889,800,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:27.265314,799,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:27.608757,800,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:27.963300,800,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:28.308866,796,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:28.683040,792,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:29.31518,799,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:29.378838,796,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:29.720194,789,0.0,13.7254901961,37.6470588235,0200,3691946829,118,118
19:10:30.58546,796,0.0,13.7254901961,38.8235294118,0200,3691946829,118,118
19:10:30.468899,796,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:30.834624,796,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:31.169471,804,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:31.615382,799,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:31.977825,800,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:32.318345,800,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:32.719912,800,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:33.54792,792,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:33.400093,800,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:33.747877,789,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:34.109296,792,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:34.476349,792,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:34.873378,800,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:35.216758,793,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:35.549404,804,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:35.925135,791,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:36.275267,802,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:36.612161,800,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:36.988058,796,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:37.363290,792,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:37.699979,792,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:38.103646,792,0.0,13.7254901961,37.6470588235,0200,3722145819,118,118
19:10:38.483393,792,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:38.819418,796,0.0,13.7254901961,38.8235294118,0200,3722145819,118,118
19:10:39.195115,797,0.0,13.7254901961,37.6470588235,0200,3752344808,118,118
19:10:39.554487,796,0.0,13.7254901961,37.6470588235,0200,3752344810,118,118
19:10:39.909671,800,0.0,13.7254901961,37.6470588235,0200,3752344810,118,118
19:10:40.293659,792,0.0,13.7254901961,37.6470588235,0200,3752344810,118,118
19:10:40.673319,789,0.0,13.7254901961,37.6470588235,0200,3752344810,118,118
19:10:41.15149,785,0.0,13.7254901961,38.8235294118,0200,3752344810,118,118
19:10:41.387657,779,0.0,13.7254901961,38.8235294118,0200,3752344810,118,118
19:10:41.762094,777,0.0,13.7254901961,38.8235294118,0200,3752344810,118,118
19:10:42.104193,787,0.0,13.7254901961,38.8235294118,0200,3752344810,118,118
19:10:42.522006,785,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:42.885666,789,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:43.221950,792,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:43.607957,785,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:43.953017,792,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:44.290406,792,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:44.637808,793,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:45.10781,789,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:45.365634,795,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:45.771039,792,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:46.140457,789,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:46.519612,789,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:46.922134,792,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:47.307636,800,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:47.669635,800,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:48.27691,797,0.0,14.1176470588,40.0,0200,3752344810,118,118
19:10:48.392296,804,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:48.789995,800,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:49.197987,801,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:49.575809,800,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:49.921956,796,0.0,14.1176470588,38.8235294118,0200,3782543801,118,118
19:10:50.278041,790,0.0,14.1176470588,38.8235294118,0200,3782543801,118,118
19:10:50.679054,792,0.0,13.7254901961,38.8235294118,0200,3782543801,118,118
19:10:51.20201,785,0.0,13.7254901961,40.0,0200,3782543801,118,118
19:10:51.396619,789,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:51.745424,785,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:52.110797,792,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:52.494596,789,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:52.859306,800,0.0,14.1176470588,38.8235294118,0200,3782543801,118,118
19:10:53.207856,796,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:53.581903,785,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:53.932907,792,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:54.288041,796,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:54.751744,804,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:55.122085,800,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:55.460779,796,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:55.839229,796,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:56.225643,802,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:56.566522,800,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:56.943804,804,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:57.313234,792,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:57.655139,796,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:58.35287,800,0.0,14.1176470588,40.0,0200,3812742789,118,118
19:10:58.468001,794,0.0,14.1176470588,40.0,0200,3782543801,118,118
19:10:58.805884,802,0.0,14.1176470588,40.0,0200,3782543802,118,118
19:10:59.192988,792,0.0,14.1176470588,40.0,0200,3812742791,118,118
19:10:59.537655,797,0.0,14.1176470588,38.8235294118,0200,3812742791,118,118
19:10:59.883589,781,0.0,14.5098039216,41.9607843137,0200,3812742791,118,118
19:11:0.305119,750,0.0,14.5098039216,49.8039215686,0200,3812742791,118,118
19:11:0.697104,832,0.0,14.5098039216,45.8823529412,0200,3812742791,118,118
19:11:1.43179,695,0.0,13.7254901961,46.6666666667,0200,3812742791,118,118
19:11:1.406007,687,0.0,13.7254901961,44.7058823529,0200,3812742791,118,118
19:11:1.772514,656,0.0,14.5098039216,52.9411764706,0200,3812742791,118,118
19:11:2.122845,722,0.0,14.5098039216,50.9803921569,0200,3812742791,118,118
19:11:2.557955,730,0.0,15.6862745098,54.9019607843,0200,3812742791,118,118
19:11:2.928783,847,0.0,15.6862745098,53.7254901961,0200,3812742791,118,118
19:11:3.270421,988,0.0,14.5098039216,43.9215686275,0200,3812742791,118,118
19:11:3.673120,835,0.621504039776,14.9019607843,45.8823529412,0200,3812742791,118,118
19:11:4.13124,804,0.621504039776,14.5098039216,44.7058823529,0200,3812742791,118,118
19:11:4.353880,820,1.24300807955,14.5098039216,42.7450980392,0200,3812742791,118,118
19:11:4.734401,765,1.24300807955,14.9019607843,45.8823529412,0200,3812742791,118,118
19:11:5.69956,741,1.86451211933,14.1176470588,47.8431372549,0200,3812742791,118,118
19:11:5.418100,734,1.86451211933,14.5098039216,48.6274509804,0200,3812742791,118,118
19:11:5.828342,738,1.86451211933,14.1176470588,46.6666666667,0200,3812742791,118,118
19:11:6.188647,730,1.86451211933,14.1176470588,45.8823529412,0200,3812742791,118,118
19:11:6.535527,738,1.86451211933,14.1176470588,47.8431372549,0200,3812742791,118,118
19:11:6.882401,808,1.86451211933,14.5098039216,44.7058823529,0200,3812742791,118,118
19:11:7.230975,859,2.48601615911,14.1176470588,40.7843137255,0200,3812742791,118,118
19:11:7.574968,859,2.48601615911,13.7254901961,36.862745098,0200,3812742791,118,118
19:11:7.956520,808,2.48601615911,13.7254901961,40.0,0200,3812742791,118,118
19:11:8.299981,806,2.48601615911,13.3333333333,35.6862745098,0200,3842941780,118,118
