Time,RPM,MPH,Throttle,Load,Fuel Status,Coolant Temp,Intake Temp,Air Temp
9:18:15.393027,1282,27.3461777502,13.3333333333,18.8235294118,0200,2846375092,86,84
9:18:15.775864,1277,27.3461777502,13.3333333333,18.8235294118,0200,2846375092,86,86
9:18:16.170079,1273,27.3461777502,13.3333333333,18.8235294118,0200,2846375092,86,84
9:18:16.507358,1277,27.9676817899,13.3333333333,18.8235294118,0200,2846375092,84,86
9:18:16.883950,1285,27.9676817899,13.3333333333,18.8235294118,0200,2846375092,86,86
9:18:17.249322,1281,28.5891858297,12.9411764706,18.8235294118,0200,2846375092,86,86
9:18:17.592348,1289,28.5891858297,13.3333333333,18.8235294118,0200,2846375092,86,86
9:18:17.993377,1269,29.2106898695,13.3333333333,18.8235294118,0200,2876574083,86,86
9:18:18.339608,1292,29.2106898695,13.3333333333,18.8235294118,0200,2876574083,86,86
9:18:18.685433,1312,29.8321939093,13.3333333333,17.6470588235,0200,2876574083,84,86
9:18:19.34612,1312,29.8321939093,13.3333333333,17.6470588235,0200,2876574083,84,86
9:18:19.380450,1332,29.2106898695,13.3333333333,17.6470588235,0200,2876574083,84,84
9:18:19.718253,1332,29.8321939093,12.9411764706,17.6470588235,0200,2876574083,84,84
9:18:20.94352,1324,29.8321939093,12.9411764706,17.6470588235,0200,2876574083,86,86
9:18:20.433973,1304,29.8321939093,12.9411764706,17.6470588235,0200,2876574083,84,86
9:18:20.782941,1288,30.453697949,13.3333333333,18.8235294118,0200,2876574083,86,86
9:18:21.238412,1242,30.453697949,12.9411764706,18.8235294118,0200,2876574083,86,84
9:18:21.622960,1191,31.0752019888,13.3333333333,20.0,0200,2876574083,86,84
9:18:21.962694,1210,31.0752019888,13.3333333333,18.8235294118,0200,2876574083,84,86
9:18:22.398839,1242,31.0752019888,13.3333333333,18.8235294118,0200,2876574083,86,84
9:18:22.745660,1289,31.0752019888,13.3333333333,18.8235294118,0200,2906773073,84,84
9:18:23.93066,1296,31.0752019888,12.9411764706,17.6470588235,0200,2906773073,84,86
9:18:23.479191,1321,30.453697949,12.9411764706,17.6470588235,0200,2906773073,84,84
9:18:23.829513,1324,30.453697949,12.9411764706,17.6470588235,0200,2906773073,84,86
9:18:24.175507,1333,31.0752019888,12.9411764706,17.6470588235,0200,2906773073,84,86
9:18:24.589084,1339,31.0752019888,12.9411764706,17.6470588235,0200,2906773073,86,86
9:18:25.17752,1316,31.0752019888,13.3333333333,17.6470588235,0200,2906773073,86,84
9:18:25.361298,1292,31.0752019888,13.3333333333,17.6470588235,0200,2906773073,84,84
9:18:25.760420,1277,31.0752019888,12.9411764706,18.8235294118,0200,2906773073,84,86
9:18:26.139208,1253,31.0752019888,12.9411764706,18.8235294118,0200,2906773073,86,84
9:18:26.472291,1238,31.0752019888,12.9411764706,18.8235294118,0200,2906773073,84,86
9:18:26.828527,1240,31.0752019888,12.9411764706,18.8235294118,0200,2906773073,86,86
9:18:27.198874,1261,31.0752019888,12.9411764706,18.8235294118,0200,2906773073,86,84
9:18:27.550306,1273,31.0752019888,12.9411764706,18.8235294118,0200,2906773073,86,84
9:18:27.963403,1257,29.8321939093,13.3333333333,18.8235294118,0200,2906773073,84,86
9:18:28.315830,1277,31.0752019888,13.3333333333,17.6470588235,0200,2906773073,84,84
9:18:28.657984,1282,30.453697949,12.9411764706,18.8235294118,0200,2906773073,84,86
9:18:29.15808,1281,30.453697949,12.9411764706,18.8235294118,0200,2936972064,84,84
9:18:29.380168,1272,29.8321939093,12.9411764706,17.6470588235,0200,2936972064,84,84
9:18:29.734533,1284,29.8321939093,12.9411764706,17.6470588235,0200,2936972064,84,84
9:18:30.167651,1300,29.8321939093,12.9411764706,16.862745098,0200,2936972064,84,84
9:18:30.524024,1312,29.8321939093,13.3333333333,18.8235294118,0200,2936972064,84,84
9:18:30.863311,1316,29.8321939093,13.3333333333,20.7843137255,0200,2936972064,84,84
9:18:31.322547,1304,29.8321939093,13.3333333333,18.8235294118,0200,2936972064,84,84
9:18:31.717868,1269,29.8321939093,13.3333333333,20.0,0200,2936972064,84,84
9:18:32.59111,1257,30.453697949,15.2941176471,29.8039215686,0200,2936972064,84,84
9:18:32.488980,1200,30.453697949,16.4705882353,35.6862745098,0200,2936972064,84,84
9:18:32.852489,1253,31.0752019888,18.431372549,51.7647058824,0200,2936972064,84,84
9:18:33.227380,1339,31.0752019888,20.3921568627,69.8039215686,0200,2936972064,84,84
9:18:33.589131,1324,31.0752019888,18.8235294118,60.7843137255,0200,2936972064,84,84
9:18:34.7550,1277,31.6967060286,18.431372549,58.8235294118,0200,2936972064,84,84
9:18:34.369336,1261,31.6967060286,18.431372549,60.0,0200,2936972064,84,84
9:18:34.774539,1222,31.6967060286,17.6470588235,55.6862745098,0200,2967171054,84,84
9:18:35.146867,1207,31.6967060286,13.7254901961,44.7058823529,0200,2967171054,84,84
9:18:35.488197,1229,30.453697949,13.3333333333,24.7058823529,0200,2967171054,84,84
9:18:35.894558,1222,31.0752019888,12.9411764706,20.0,0200,2967171054,84,84
9:18:36.254442,1281,30.453697949,12.9411764706,18.8235294118,0400,2967171054,84,84
9:18:36.585334,1292,30.453697949,12.9411764706,0.0,0400,2967171054,84,84
9:18:36.962949,1296,27.9676817899,12.9411764706,0.0,0400,2967171054,84,84
9:18:37.322328,1219,29.2106898695,12.9411764706,0.0,0400,2967171054,84,84
9:18:37.662834,1277,27.9676817899,12.9411764706,0.0,0400,2967171054,84,84
9:18:38.46874,1246,27.9676817899,12.9411764706,0.0,0400,2967171054,84,84
9:18:38.422472,1227,22.9956494717,12.9411764706,0.0,0400,2967171054,84,84
9:18:38.764347,1203,26.1031696706,12.9411764706,0.0,0400,2967171054,84,84
9:18:39.112532,1195,20.5096333126,12.9411764706,20.0,0400,2967171054,84,84
9:18:39.444373,1210,19.2666252331,12.9411764706,18.8235294118,0400,2967171054,84,84
9:18:39.791788,1210,20.5096333126,12.9411764706,18.8235294118,0400,2967171054,84,84
9:18:40.192475,1206,20.5096333126,12.9411764706,18.8235294118,0400,2967171054,84,84
9:18:40.555421,1191,17.4021131137,12.9411764706,20.0,0400,2967171054,84,84
9:18:40.927698,1125,12.4300807955,13.3333333333,21.9607843137,0400,2967171054,84,84
9:18:41.335666,1046,13.6730888751,12.9411764706,22.7450980392,0200,2967171056,84,84
9:18:41.700040,964,13.6730888751,12.9411764706,23.9215686275,0200,2997370045,84,84
9:18:42.52759,949,9.32256059664,12.9411764706,24.7058823529,0200,2997370045,84,84
9:18:42.409308,894,9.32256059664,13.7254901961,29.8039215686,0200,2997370045,84,84
9:18:42.806525,984,6.21504039776,13.7254901961,29.8039215686,0200,2997370045,84,84
9:18:43.154177,957,4.35052827843,13.7254901961,29.8039215686,0200,2997370045,84,84
9:18:43.533292,1031,4.35052827843,17.6470588235,40.7843137255,0200,2997370045,84,84
9:18:43.870315,1282,4.35052827843,17.6470588235,49.8039215686,0200,2997370045,84,84
9:18:44.216652,1459,4.35052827843,18.0392156863,47.8431372549,0200,2997370045,84,84
9:18:44.639135,1460,5.59353635799,19.2156862745,53.7254901961,0200,2997370045,84,84
9:18:44.980245,1675,5.59353635799,21.568627451,65.8823529412,0200,2997370045,84,84
9:18:45.326373,1914,8.70105655687,22.7450980392,67.8431372549,0200,2997370045,84,84
9:18:45.694024,1879,7.45804847732,23.9215686275,72.9411764706,0200,2997370045,84,84
9:18:46.62748,1822,9.94406463642,24.3137254902,74.9019607843,0200,2997370045,84,84
9:18:46.431830,1753,13.0515848353,24.7058823529,80.7843137255,0200,2997370045,84,84
9:18:46.803020,1713,14.2945929149,26.6666666667,86.6666666667,0200,2997370045,84,84
9:18:47.141449,1715,15.5376009944,27.0588235294,89.8039215686,0200,2997370045,84,84
9:18:47.484074,1796,14.9160969546,27.0588235294,86.6666666667,0200,2997370045,84,84
9:18:47.832444,1871,14.9160969546,27.4509803922,84.7058823529,0200,2997370045,84,84
9:18:48.235801,1933,19.2666252331,28.2352941176,85.8823529412,0200,3027569036,84,84
9:18:48.577905,2007,17.4021131137,28.2352941176,84.7058823529,0200,3027569036,84,84
9:18:48.980095,2070,19.8881292728,25.4901960784,77.6470588235,0200,3027569036,84,84
9:18:49.317884,2042,19.8881292728,25.0980392157,75.6862745098,0200,3027569036,84,84
9:18:49.660822,2033,24.2386575513,25.0980392157,74.9019607843,0200,3027569036,84,84
9:18:50.11684,2038,24.8601615911,25.0980392157,74.9019607843,0200,3027569036,84,84
9:18:50.433597,2039,24.8601615911,25.0980392157,74.9019607843,0200,3027569036,84,84
9:18:50.777559,2062,24.8601615911,25.0980392157,74.9019607843,0200,3027569036,84,84
9:18:51.236196,2078,27.3461777502,25.0980392157,73.7254901961,0200,3027569036,84,84
9:18:51.575017,2089,29.2106898695,23.9215686275,68.6274509804,0200,3027569036,84,84
9:18:51.912180,2074,29.2106898695,22.3529411765,63.9215686275,0200,3027569036,84,84
9:18:52.284528,1890,31.0752019888,20.3921568627,55.6862745098,0200,3027569036,84,84
9:18:52.649508,1542,31.0752019888,18.431372549,52.9411764706,0200,3057768026,84,84
9:18:52.985511,1375,31.0752019888,17.2549019608,48.6274509804,0200,3057768026,84,84
9:18:53.361848,1277,32.9397141081,17.2549019608,47.8431372549,0200,3057768026,84,84
9:18:53.724444,1218,32.9397141081,17.2549019608,49.8039215686,0200,3057768026,84,84
9:18:54.80156,1210,33.5612181479,17.2549019608,50.9803921569,0200,3057768026,84,84
9:18:54.520509,1230,34.1827221877,17.2549019608,50.9803921569,0200,3057768026,84,84
9:18:54.921737,1242,34.1827221877,17.2549019608,49.8039215686,0200,3057768026,84,84
9:18:55.275464,1250,34.1827221877,17.2549019608,47.8431372549,0200,3057768026,84,84
9:18:55.657506,1261,34.8042262275,17.2549019608,48.6274509804,0200,3057768026,84,84
9:18:56.38897,1261,35.4257302672,18.0392156863,53.7254901961,0200,3087967015,84,84
9:18:56.378940,1253,35.4257302672,17.6470588235,54.9019607843,0200,3087967017,84,84
9:18:56.737415,1253,34.8042262275,17.6470588235,54.9019607843,0200,3087967017,84,84
9:18:57.75761,1250,34.8042262275,16.0784313725,47.8431372549,0200,3087967017,84,84
9:18:57.421514,1231,35.4257302672,13.3333333333,29.8039215686,0200,3087967017,84,84
9:18:57.770353,1250,36.047234307,12.9411764706,20.7843137255,0200,3087967017,84,84
9:18:58.154567,1274,34.8042262275,12.9411764706,17.6470588235,0200,3087967017,84,84
9:18:58.498556,1336,36.047234307,12.9411764706,0.0,0400,3087967017,84,84
9:18:58.928585,1339,35.4257302672,12.9411764706,0.0,0400,3087967017,84,84
9:18:59.303768,1347,35.4257302672,12.9411764706,0.0,0400,3087967017,84,84
9:18:59.649958,1328,34.1827221877,12.9411764706,0.0,0400,3118166007,84,84
9:19:0.33813,1321,34.1827221877,12.9411764706,0.0,0400,3118166007,84,84
9:19:0.381118,1289,32.9397141081,12.9411764706,0.0,0400,3118166007,84,84
9:19:0.731905,1276,29.8321939093,14.1176470588,0.0,0400,3118166007,84,84
9:19:1.104763,1253,29.2106898695,13.7254901961,0.0,0400,3118166007,84,84
9:19:1.444001,1262,31.6967060286,12.9411764706,0.0,0400,3118166007,84,84
9:19:1.795548,1238,29.8321939093,12.9411764706,0.0,0400,3118166007,84,84
9:19:2.163530,1242,29.8321939093,12.9411764706,0.0,0400,3118166007,84,84
9:19:2.539861,1234,27.3461777502,12.9411764706,0.0,0400,3118166007,84,84
9:19:2.892184,1230,27.3461777502,12.9411764706,0.0,0400,3118166007,84,84
9:19:3.241257,1214,24.8601615911,12.9411764706,0.0,0400,3118166007,84,84
9:19:3.609922,1218,24.8601615911,12.9411764706,0.0,0400,3148364998,84,84
9:19:3.954896,1210,18.6451211933,12.9411764706,0.0,0400,3118166009,84,84
9:19:4.306024,1226,17.4021131137,12.9411764706,0.0,0400,3148364998,84,84
9:19:4.674796,1218,19.2666252331,12.9411764706,0.0,0400,3148364998,84,84
9:19:5.14945,1226,19.2666252331,12.9411764706,0.0,0400,3148364998,84,84
9:19:5.442396,1234,16.780609074,12.9411764706,0.0,0400,3148364998,84,84
9:19:5.816467,1210,14.2945929149,12.9411764706,17.6470588235,0400,3148364998,84,84
9:19:6.157903,1070,13.6730888751,12.9411764706,20.7843137255,0400,3148364998,84,84
9:19:6.617030,1032,13.6730888751,12.9411764706,21.9607843137,0400,3148364998,84,84
9:19:6.962777,992,14.2945929149,12.9411764706,21.9607843137,0400,3148364998,84,84
9:19:7.308835,996,13.0515848353,12.9411764706,21.9607843137,0400,3148364998,84,84
9:19:7.654996,980,13.0515848353,12.9411764706,22.7450980392,0400,3148364998,84,84
9:19:8.4522,957,11.187072716,12.9411764706,22.7450980392,0400,3148364998,84,84
9:19:8.345389,929,11.187072716,12.9411764706,23.9215686275,0400,3148364998,84,84
9:19:8.718203,894,6.21504039776,12.9411764706,24.7058823529,0400,3148364998,84,84
9:19:9.57740,871,8.07955251709,13.7254901961,29.8039215686,0200,3148364998,84,84
9:19:9.387617,882,2.48601615911,13.7254901961,33.7254901961,0200,3148364998,84,84
9:19:9.813514,761,4.97203231821,13.7254901961,36.862745098,0200,3148364998,84,84
9:19:10.160203,773,2.48601615911,13.3333333333,36.862745098,0200,3148364998,84,84
9:19:10.546586,847,2.48601615911,19.6078431373,60.0,0200,3178563989,84,84
9:19:10.946556,1363,1.86451211933,20.7843137255,65.8823529412,0200,3178563987,84,84
9:19:11.314295,1640,1.86451211933,21.1764705882,64.7058823529,0200,3178563989,84,84
9:19:11.663115,1742,3.72902423866,21.9607843137,67.8431372549,0200,3178563989,84,84
9:19:12.65612,1846,3.72902423866,23.137254902,69.8039215686,0200,3178563989,84,84
9:19:12.412335,1953,6.21504039776,25.0980392157,74.9019607843,0200,3178563989,84,84
9:19:12.751088,2070,6.21504039776,24.7058823529,71.7647058824,0200,3178563989,84,84
9:19:13.135317,2120,9.32256059664,25.8823529412,73.7254901961,0200,3178563989,84,82
9:19:13.500078,2289,9.32256059664,31.7647058824,88.6274509804,0200,3178563989,82,82
9:19:13.838480,2453,12.4300807955,34.9019607843,91.7647058824,0200,3178563989,82,82
9:19:14.187020,2475,12.4300807955,37.2549019608,95.6862745098,0200,3178563989,82,82
9:19:14.591138,2406,18.6451211933,48.6274509804,100.0,0200,3178563989,82,82
9:19:14.934156,2523,20.5096333126,52.1568627451,100.0,0200,3178563989,82,82
9:19:15.312906,2746,19.2666252331,60.0,100.0,0200,3178563989,82,82
9:19:15.655293,2981,23.6171535115,62.3529411765,100.0,0200,3178563989,82,82
9:19:16.4577,3183,26.1031696706,62.3529411765,93.7254901961,0200,3178563989,82,82
9:19:16.380496,3375,27.9676817899,61.568627451,93.7254901961,0200,3178563989,82,82
9:19:16.754525,3453,26.7246737104,60.0,92.9411764706,0200,3178563989,82,82
9:19:17.98851,3453,30.453697949,56.862745098,92.9411764706,0200,3178563989,82,82
9:19:17.504654,3371,30.453697949,53.7254901961,92.9411764706,0200,3178563989,80,80
9:19:17.903291,3300,34.1827221877,52.5490196078,93.7254901961,0200,3208762979,80,80
9:19:18.249375,3281,36.6687383468,50.1960784314,92.9411764706,0200,3208762979,80,80
9:19:18.688557,3267,38.5332504661,48.6274509804,91.7647058824,0200,3208762979,80,80
9:19:19.86969,3204,37.2902423866,46.6666666667,89.8039215686,0200,3208762979,80,80
9:19:19.429150,3105,39.7762585457,42.3529411765,90.9803921569,0200,3208762979,80,80
9:19:19.781106,2910,39.7762585457,40.7843137255,93.7254901961,0200,3208762979,80,80
9:19:20.154563,2730,42.2622747048,40.0,95.6862745098,0200,3208762979,80,80
9:19:20.497829,2628,42.2622747048,35.6862745098,91.7647058824,0200,3238961968,80,80
9:19:20.895123,2527,44.7482908639,30.1960784314,83.9215686275,0200,3238961970,80,80
9:19:21.268312,2392,45.3697949037,25.4901960784,73.7254901961,0200,3238961970,80,80
9:19:21.631204,2031,46.6128029832,21.9607843137,63.9215686275,0200,3238961970,80,80
9:19:22.37511,1761,47.234307023,18.431372549,51.7647058824,0200,3238961970,80,80
9:19:22.433155,1617,47.234307023,16.0784313725,37.6470588235,0200,3238961970,80,80
9:19:22.776485,1539,47.234307023,15.2941176471,28.6274509804,0200,3238961970,80,80
9:19:23.215669,1535,47.234307023,13.7254901961,21.9607843137,0200,3269160960,80,80
9:19:23.619501,1550,45.9912989434,13.3333333333,17.6470588235,0200,3269160960,80,80
9:19:23.950999,1578,47.234307023,12.9411764706,15.6862745098,0200,3269160960,80,80
9:19:24.296596,1588,47.234307023,12.9411764706,0.0,0400,3269160960,80,80
9:19:24.653470,1589,47.234307023,12.9411764706,0.0,0400,3269160960,80,80
9:19:25.5219,1597,46.6128029832,12.9411764706,0.0,0400,3269160960,80,80
9:19:25.412736,1566,46.6128029832,12.9411764706,0.0,0400,3299359949,80,80
9:19:25.761497,1535,43.5052827843,12.9411764706,0.0,0400,3299359951,80,80
9:19:26.109063,1511,45.3697949037,12.9411764706,0.0,0400,3299359951,80,80
9:19:26.490120,1492,42.8837787446,12.9411764706,0.0,0400,3299359951,80,80
9:19:26.865108,1531,44.7482908639,12.9411764706,0.0,0400,3299359951,80,82
9:19:27.202163,1535,44.1267868241,12.9411764706,0.0,0400,3299359951,82,82
9:19:27.592119,1531,44.1267868241,12.9411764706,0.0,0400,3299359951,80,82
9:19:27.938323,1480,42.8837787446,12.9411764706,0.0,0400,3299359951,82,82
9:19:28.289877,1410,42.8837787446,12.9411764706,0.0,0400,3299359951,80,80
9:19:28.697431,1335,41.640770665,12.9411764706,0.0,0400,3299359953,80,82
9:19:29.70809,1290,41.640770665,12.9411764706,0.0,0400,3329558942,82,82
9:19:29.410503,1261,40.3977625855,12.9411764706,0.0,0400,3329558942,82,82
9:19:29.765406,1257,40.3977625855,12.9411764706,0.0,0400,3329558942,80,82
9:19:30.124920,1257,39.1547545059,12.5490196078,0.0,0400,3329558942,82,82
9:19:30.468522,1277,37.2902423866,12.5490196078,0.0,0400,3329558942,82,82
9:19:30.918874,1285,37.2902423866,12.9411764706,0.0,0400,3329558942,82,82
9:19:31.286947,1285,34.1827221877,12.9411764706,0.0,0400,3329558942,82,82
9:19:31.631185,1292,34.1827221877,12.9411764706,0.0,0400,3329558942,82,82
9:19:31.985591,1269,31.0752019888,12.9411764706,0.0,0400,3329558942,82,82
9:19:32.346129,1257,31.0752019888,12.9411764706,0.0,0400,3359757932,82,82
9:19:32.691574,1246,25.4816656308,12.5490196078,0.0,0400,3359757932,82,82
9:19:33.69291,1255,24.2386575513,12.5490196078,0.0,0400,3359757932,82,82
9:19:33.414188,1265,24.8601615911,12.5490196078,0.0,0400,3359757932,82,82
9:19:33.761642,1261,24.8601615911,12.5490196078,0.0,0400,3359757932,82,82
9:19:34.149155,1230,22.9956494717,12.9411764706,0.0,0400,3359757932,82,82
9:19:34.521736,1200,22.9956494717,12.9411764706,20.0,0400,3359757932,82,82
9:19:34.892929,1128,19.2666252331,13.7254901961,20.0,0400,3359757932,82,82
9:19:35.262679,1203,18.0236171535,12.9411764706,18.8235294118,0400,3359757932,82,82
9:19:35.633646,1195,19.2666252331,12.9411764706,18.8235294118,0400,3359757932,82,82
9:19:35.980233,1214,16.1591050342,12.9411764706,18.8235294118,0400,3359757932,82,82
9:19:36.416991,1222,17.4021131137,12.9411764706,18.8235294118,0400,3359757932,82,82
9:19:36.749276,1246,17.4021131137,12.9411764706,18.8235294118,0400,3359757932,82,82
9:19:37.90555,1261,15.5376009944,18.0392156863,38.8235294118,0400,3359757932,82,82
9:19:37.499530,1492,15.5376009944,18.431372549,49.8039215686,0400,3359757932,82,82
9:19:37.862962,1648,14.9160969546,20.3921568627,60.7843137255,0200,3359757932,82,82
9:19:38.201891,1820,14.9160969546,24.7058823529,72.9411764706,0200,3359757932,82,80
9:19:38.630429,2084,16.1591050342,30.5882352941,86.6666666667,0200,3359757932,82,80
9:19:39.10361,2364,17.4021131137,36.4705882353,92.9411764706,0200,3359757932,80,80
9:19:39.350829,2527,16.1591050342,39.6078431373,96.862745098,0200,3359757932,80,80
9:19:39.731412,2570,19.2666252331,39.2156862745,95.6862745098,0200,3389956921,80,80
9:19:40.104165,2488,22.3741454319,37.6470588235,94.9019607843,0200,3389956923,80,80
9:19:40.441264,2351,22.3741454319,34.9019607843,93.7254901961,0200,3389956923,80,80
9:19:40.889191,2132,22.3741454319,29.8039215686,91.7647058824,0200,3389956923,80,80
9:19:41.232688,1906,26.1031696706,28.6274509804,91.7647058824,0200,3389956923,80,80
9:19:41.571348,1847,27.3461777502,28.6274509804,90.9803921569,0200,3389956923,80,80
9:19:41.971015,1828,27.9676817899,28.2352941176,90.9803921569,0200,3389956923,80,80
9:19:42.310921,1847,27.3461777502,25.8823529412,85.8823529412,0200,3389956923,80,80
9:19:42.653146,1750,29.2106898695,20.3921568627,64.7058823529,0200,3389956923,80,80
9:19:43.83304,1464,29.8321939093,19.2156862745,58.8235294118,0200,3389956923,80,80
9:19:43.457421,1312,30.453697949,18.8235294118,60.0,0200,3389956923,80,80
9:19:43.791957,1261,30.453697949,18.431372549,60.0,0200,3389956923,80,80
9:19:44.199441,1250,31.0752019888,16.0784313725,52.9411764706,0200,3389956923,80,80
9:19:44.531804,1224,31.0752019888,14.5098039216,40.0,0200,3389956923,80,80
9:19:44.873270,1199,31.6967060286,14.1176470588,29.8039215686,0200,3389956923,80,80
9:19:45.252482,1203,31.6967060286,14.5098039216,28.6274509804,0200,3389956923,80,80
9:19:45.626855,1210,31.0752019888,14.9019607843,30.9803921569,0200,3420155913,80,80
9:19:45.966400,1214,30.453697949,14.9019607843,31.7647058824,0200,3420155913,80,80
9:19:46.368900,1234,31.0752019888,14.5098039216,29.8039215686,0200,3420155913,80,80
9:19:46.739940,1246,31.0752019888,13.3333333333,26.6666666667,0200,3420155913,80,80
9:19:47.125835,1246,31.0752019888,12.9411764706,20.0,0200,3420155913,80,80
9:19:47.480957,1277,30.453697949,12.5490196078,15.6862745098,0200,3420155913,80,80
9:19:47.837810,1300,31.0752019888,12.5490196078,14.9019607843,0200,3420155913,80,80
9:19:48.185065,1300,31.0752019888,12.5490196078,0.0,0400,3420155913,80,80
9:19:48.559296,1289,31.0752019888,12.5490196078,0.0,0400,3420155913,80,80
9:19:48.930823,1292,30.453697949,12.5490196078,0.0,0400,3450354902,80,80
9:19:49.269321,1289,30.453697949,12.5490196078,0.0,0400,3450354904,80,80
9:19:49.625698,1285,27.9676817899,12.5490196078,0.0,0400,3450354904,80,80
9:19:49.965772,1277,29.2106898695,12.5490196078,0.0,0400,3450354904,80,80
9:19:50.305099,1257,26.7246737104,12.5490196078,0.0,0400,3450354904,80,80
9:19:50.706705,1242,27.9676817899,12.5490196078,0.0,0400,3450354904,80,80
9:19:51.52330,1222,26.1031696706,12.5490196078,0.0,0400,3450354904,80,80
9:19:51.394183,1214,26.1031696706,12.5490196078,0.0,0400,3450354904,80,80
9:19:51.801456,1199,23.6171535115,12.5490196078,15.6862745098,0400,3450354904,80,80
9:19:52.144976,1097,20.5096333126,12.5490196078,16.862745098,0400,3450354904,80,80
9:19:52.487492,1210,21.1311373524,12.5490196078,15.6862745098,0400,3450354904,80,80
9:19:52.844885,1210,18.6451211933,12.5490196078,15.6862745098,0400,3450354904,80,80
9:19:53.213950,1211,18.6451211933,12.5490196078,14.9019607843,0400,3450354904,80,80
9:19:53.540117,1222,18.6451211933,13.3333333333,16.862745098,0400,3450354904,80,80
9:19:53.942601,1226,16.780609074,13.7254901961,20.0,0400,3450354904,80,80
9:19:54.342552,1234,16.780609074,12.9411764706,18.8235294118,0400,3450354904,80,80
9:19:54.691386,1222,15.5376009944,12.9411764706,17.6470588235,0200,3450354904,80,80
9:19:55.41619,1128,15.5376009944,12.9411764706,20.7843137255,0200,3450354904,80,80
9:19:55.418481,1207,14.2945929149,16.0784313725,33.7254901961,0200,3480553895,80,80
9:19:55.769285,1378,14.2945929149,19.2156862745,48.6274509804,0200,3480553895,80,80
