Time,RPM,MPH,Throttle,Load,Fuel Status,Coolant Temp,Intake Temp,Air Temp
9:17:58.537229,1109,14.9160969546,14.5098039216,32.9411764706,0200,3087967017,107,107
9:17:59.273094,1097,13.6730888751,14.5098039216,32.9411764706,0200,3118166007,107,107
9:17:59.752770,1109,14.9160969546,14.1176470588,30.9803921569,0200,3118166007,107,107
9:18:0.232403,1104,14.2945929149,14.1176470588,29.8039215686,0200,3118166007,107,107
9:18:0.651296,1108,13.0515848353,14.1176470588,28.6274509804,0200,3118166007,107,107
9:18:1.35582,1114,13.6730888751,14.1176470588,28.6274509804,0200,3118166007,107,107
9:18:1.413499,1101,13.0515848353,14.1176470588,28.6274509804,0200,3118166007,107,107
9:18:1.864639,1134,13.0515848353,14.9019607843,29.8039215686,0200,3118166007,107,107
9:18:2.196947,1210,12.4300807955,14.9019607843,30.9803921569,0200,3118166007,107,107
9:18:2.543746,1214,12.4300807955,14.5098039216,28.6274509804,0200,3118166007,107,107
9:18:2.997570,1179,12.4300807955,14.1176470588,27.8431372549,0200,3148364996,107,107
9:18:3.382318,1144,12.4300807955,14.1176470588,26.6666666667,0200,3148364998,107,107
9:18:3.739702,1105,12.4300807955,14.1176470588,27.8431372549,0200,3148364998,107,107
9:18:4.84850,1104,11.8085767557,14.1176470588,27.8431372549,0200,3148364998,107,107
9:18:4.434987,1108,11.187072716,14.1176470588,27.8431372549,0200,3148364998,107,107
9:18:4.794964,1093,11.187072716,14.1176470588,28.6274509804,0200,3148364998,107,107
9:18:5.250307,1128,11.187072716,14.1176470588,27.8431372549,0200,3148364998,107,107
9:18:5.668275,1156,11.187072716,14.1176470588,27.8431372549,0200,3148364998,107,107
9:18:6.18549,1148,10.5655686762,14.1176470588,26.6666666667,0200,3148364998,107,107
9:18:6.445551,1139,10.5655686762,14.1176470588,26.6666666667,0200,3148364998,107,107
9:18:6.788076,1117,9.94406463642,14.1176470588,27.8431372549,0200,3148364998,107,107
9:18:7.122456,1100,9.94406463642,14.1176470588,28.6274509804,0200,3148364998,107,107
9:18:7.536331,1075,9.94406463642,14.1176470588,29.8039215686,0200,3178563989,107,107
9:18:7.905188,1060,9.32256059664,14.9019607843,31.7647058824,0200,3178563989,107,107
9:18:8.262845,1117,9.32256059664,14.1176470588,31.7647058824,0200,3178563989,107,107
9:18:8.611683,1152,9.32256059664,14.1176470588,30.9803921569,0200,3178563989,107,107
9:18:8.998904,1136,8.70105655687,16.0784313725,32.9411764706,0200,3178563989,107,107
9:18:9.343582,1180,8.70105655687,14.5098039216,30.9803921569,0200,3178563989,107,107
9:18:9.727305,1144,7.45804847732,14.1176470588,27.8431372549,0200,3178563989,107,107
9:18:10.71361,1035,8.07955251709,14.1176470588,30.9803921569,0200,3178563989,107,107
9:18:10.420522,937,6.83654443754,14.9019607843,34.9019607843,0200,3178563989,107,107
9:18:10.777250,957,4.35052827843,14.9019607843,36.862745098,0200,3178563989,107,107
9:18:11.124540,964,4.97203231821,14.9019607843,38.8235294118,0200,3178563989,107,107
9:18:11.468740,859,4.97203231821,14.5098039216,44.7058823529,0200,3178563989,107,107
9:18:11.897402,816,3.10752019888,14.5098039216,44.7058823529,0200,3178563989,107,107
9:18:12.253938,781,3.10752019888,14.1176470588,44.7058823529,0200,3178563989,107,107
9:18:12.598006,769,0.0,14.1176470588,44.7058823529,0200,3208762979,107,107
9:18:12.978009,792,0.0,14.1176470588,43.9215686275,0200,3208762979,107,107
9:18:13.326923,747,0.0,14.1176470588,44.7058823529,0200,3208762979,107,107
9:18:13.700251,761,0.0,14.1176470588,44.7058823529,0200,3208762979,107,107
9:18:14.98660,738,0.0,14.1176470588,45.8823529412,0200,3208762979,107,107
9:18:14.499557,738,0.0,13.7254901961,45.8823529412,0200,3208762979,107,107
9:18:14.832219,738,0.0,13.7254901961,44.7058823529,0200,3208762979,107,107
9:18:15.176048,753,0.0,13.7254901961,43.9215686275,0200,3208762979,107,107
9:18:15.549871,734,0.0,13.7254901961,42.7450980392,0200,3208762979,107,107
9:18:15.888138,734,0.0,13.7254901961,42.7450980392,0200,3208762979,107,107
9:18:16.266452,746,0.0,13.3333333333,41.9607843137,0200,3208762979,107,107
9:18:16.601113,738,0.0,13.3333333333,40.7843137255,0200,3208762979,107,107
9:18:16.948645,722,0.0,13.7254901961,40.7843137255,0200,3208762979,107,107
9:18:17.319920,722,0.0,13.7254901961,40.0,0200,3208762979,107,107
9:18:17.679213,718,0.0,13.7254901961,40.0,0200,3208762981,107,107
9:18:18.23115,726,0.0,13.3333333333,37.6470588235,0200,3238961970,107,107
9:18:18.378672,721,0.0,13.3333333333,37.6470588235,0200,3238961970,107,107
9:18:18.753894,703,0.0,13.3333333333,37.6470588235,0200,3238961970,107,107
9:18:19.111329,695,0.0,13.3333333333,37.6470588235,0200,3238961970,107,107
9:18:19.460350,699,0.0,13.3333333333,36.862745098,0200,3238961970,107,107
9:18:19.858038,683,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:20.195497,675,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:20.619664,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:20.962829,667,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:21.303395,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:21.652177,664,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:22.12179,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:22.351466,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:22.698889,656,0.0,12.9411764706,37.6470588235,0200,3238961970,107,107
9:18:23.66242,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:23.408741,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:23.785235,660,0.0,12.9411764706,36.862745098,0200,3238961970,107,107
9:18:24.123692,667,0.0,12.9411764706,36.862745098,0200,3238961972,107,107
9:18:24.467075,665,0.0,13.3333333333,37.6470588235,0200,3238961970,107,107
9:18:24.841238,667,0.0,12.9411764706,37.6470588235,0200,3269160960,107,107
9:18:25.243192,667,0.0,12.9411764706,37.6470588235,0200,3269160960,107,107
9:18:25.589535,664,0.0,12.9411764706,37.6470588235,0200,3269160960,107,107
9:18:25.989398,671,0.0,12.9411764706,36.862745098,0200,3269160960,107,107
9:18:26.385874,660,0.0,12.9411764706,37.6470588235,0200,3269160960,107,107
9:18:26.733339,675,0.0,12.9411764706,37.6470588235,0200,3269160960,107,107
9:18:27.86524,667,0.0,12.9411764706,37.6470588235,0200,3269160960,107,107
9:18:27.484098,667,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:27.831874,667,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:28.205999,664,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:28.567724,667,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:28.959013,671,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:29.405790,671,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:29.795483,660,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:30.147274,671,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:30.569483,666,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:30.910525,671,0.0,13.3333333333,37.6470588235,0200,3269160960,107,107
9:18:31.261039,671,0.0,12.9411764706,37.6470588235,0200,3299359951,107,107
9:18:31.667930,664,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:32.7328,664,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:32.345595,667,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:32.709301,665,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:33.76851,671,0.0,12.9411764706,38.8235294118,0200,3299359951,107,107
9:18:33.423427,667,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:33.829785,668,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:34.159628,664,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:34.499859,675,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:34.951842,667,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:35.312414,671,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:35.647592,663,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:36.39319,676,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:36.382947,667,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:36.728803,679,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:37.140281,667,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:37.503910,671,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:37.890394,667,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
9:18:38.280845,675,0.0,13.3333333333,37.6470588235,0200,3299359951,107,107
9:18:38.683976,671,0.0,13.3333333333,38.8235294118,0200,3299359951,107,107
